source;translation;type;module;status;customer
"cpm";"cpm";S;;N;N
"sale";"sale";S;;N;N
"lead";"lead";S;;N;N
"signup";"signup";S;;N;N
"recurring";"recurring";S;;N;N
"referral";"referral";S;;N;N
"refund";"refund";S;;N;N
"chargeback";"chargeback";S;;N;N
"extra bonus";"extra bonus";S;;N;N
"private";"private";S;;N;N
"public with approval";"public with approval";S;;N;N
"public";"public";S;;N;N
"declined";"declined";S;;N;N
"add bonus commission";"add bonus commission";S;;N;N
"put affiliate into commission group";"put affiliate into commission group";S;;N;N
"put affiliate into commission group (retroactively)";"put affiliate into commission group (retroactively)";S;;N;N
"value of commissions";"value of commissions";B;;N;N
"value of commissions from 1st tier only";"value of commissions from 1st tier only";S;;N;N
"number of recurring sales";"number of recurring sales";S;;N;N
"number of sales";"number of sales";B;;N;N
"value of total cost";"value of total cost";B;;N;N
"value of direct subaffiliates total cost";"value of direct subaffiliates total cost";S;;N;N
"value of total cost in recurring sales";"value of total cost in recurring sales";S;;N;N
"value of total cost and value of total cost in recurring sales";"value of total cost and value of total cost in recurring sales";S;;N;N
"Affiliate Signup";"Affiliate Signup";S;;N;N
"Check_payout_type";"Cheque";B;;T;N
"Banner ID parameter name is empty. Review URL parameter name settings";"Banner ID parameter name is empty. Review URL parameter name settings";S;;N;N
"Campaign ID parameter name is empty. Review URL parameter name settings";"Campaign ID parameter name is empty. Review URL parameter name settings";S;;N;N
"Nobody from selected affiliates have approved commissions. No commissions will be paid.";"Nobody from selected affiliates have approved commissions. No commissions will be paid.";S;merchant;N;N
"%s of selected affiliates have no approved or zero commissions. No commissions will be paid to them.";"%s of selected affiliates have no approved or zero commissions. No commissions will be paid to them.";S;merchant;N;N
"This affiliate has no approved commissions.";"This affiliate has no approved commissions.";C;merchant;N;N
"Register your new affiliates automatically to AutoResponsePlus<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";"Register your new affiliates automatically to AutoResponsePlus<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";S;;N;N
"Documentation";"Documentation";S;merchant;N;N
"API integration documentation can be found in our knowledgebase.";"API integration documentation can be found in our knowledgebase.";S;merchant;N;N
"Download of PapApi.class.php file";"Download of PapApi.class.php file";S;merchant;N;N
"PapApi.class.php is bundled to each distribution of";"PapApi.class.php is bundled to each distribution of";S;merchant;N;N
"Because of this you should update your PapApi.class.php file each time you update your";"Because of this you should update your PapApi.class.php file each time you update your";S;merchant;N;N
"Download PAP API";"Download PAP API";C;merchant;N;N
"Read more about API Integration";"Read more about API Integration";C;merchant;N;N
"API Integration";"API Integration";C;merchant;N;N
"ApiIntegrationDescription";"ApiIntegrationDescription";C;merchant;N;N
"Type in URL, where should be visitor redirected after click on banner. Correct url should contain also protocol. E.g. it should start with http:// or https://";"Type in URL, where should be visitor redirected after click on banner. Correct url should contain also protocol. E.g. it should start with http:// or https://";C;merchant;N;N
"Invoice period";"Invoice period";S;affiliate;N;N
"Invoice note";"Invoice note";B;;N;N
"Percentage from commission";"Percentage from commission";S;merchant;N;N
"Create invoice";"Create invoice";C;affiliate;N;N
"Add invoice";"Add invoice";C;affiliate;N;N
"Date from";"Date from";B;;N;N
"Date to";"Date to";B;;N;N
"Due date";"Due date";B;;N;N
"Fee";"Fee";C;affiliate;N;N
"Balance after this payment";"Balance after this payment";C;affiliate;N;N
"Clickthrough ratio raw";"Clickthrough ratio raw";S;;N;N
"Clickthrough ratio unique";"Clickthrough ratio unique";S;;N;N
"Sale revenue";"Sale revenue";S;;N;N
"Conversion ratio raw";"Conversion ratio raw";S;;N;N
"Conversion ratio unique";"Conversion ratio unique";S;;N;N
"Average commission per click";"Average commission per click";S;;N;N
"Average commission per impression";"Average commission per impression";S;;N;N
"Average amount of order";"Average amount of order";S;;N;N
"Ballance";"Ballance";S;;N;N
"Commission will not be generated for sales that don't reach minimum total cost value or exceeds maximum total cot value. Maximum/minimum total cost is set in campaign editation";"Commission will not be generated for sales that don't reach minimum total cost value or exceeds maximum total cot value. Maximum/minimum total cost is set in campaign editation";S;;N;N
"Commission will be zero for sales that don't reach minimum total cost value";"Commission will be zero for sales that don't reach minimum total cost value";S;;N;N
"Commission will be zero for sales that exceed maximum total cost value";"Commission will be zero for sales that exceed maximum total cost value";S;;N;N
"Maximum total cost";"Maximum total cost";S;;N;N
"Account ballance till";"Account ballance till";S;merchant;N;N
"Mark as paid";"Mark as paid";B;;N;N
"View";"View";C;affiliate;N;N
"Are you sure want to delete selected invoices?";"Are you sure want to delete selected invoices?";C;affiliate;N;N
"Paid on %s";"Paid on %s";C;affiliate;N;N
"Unpaid (due date %s)";"Unpaid (due date %s)";C;affiliate;N;N
"Your account";"Your account";B;;N;N
"Proforma text";"Proforma text";C;affiliate;N;N
"Invoice text";"Invoice text";C;affiliate;N;N
"Account details";"Account details";B;;N;N
"Your Account";"Your Account";C;affiliate;N;N
"Affiliate network feature can't be deactivated";"Affiliate network feature can't be deactivated";S;affiliate;N;N
"Account ID";"Account ID";S;;N;N
"Account email";"Account email";S;;N;N
"Account created";"Account created";S;affiliate;N;N
"Account - Account suspended";"Account - Account suspended";B;merchant;N;N
"Your account has been declined";"Your account has been declined";B;merchant;N;N
"Your account has been suspended";"Your account has been suspended";B;merchant;N;N
"Account - Invoice paid";"Account - Invoice paid";B;affiliate;N;N
"Invoice paid";"Invoice paid";B;;N;N
"Account - Request payment";"Account - Request payment";B;affiliate;N;N
"Request payment";"Request payment";B;;N;N
"Your account has been declined.";"Your account has been declined.";S;merchant;N;N
"Your Affiliate Network Manager";"Your Affiliate Network Manager";S;;N;N
"Your account has been suspended.";"Your account has been suspended.";S;merchant;N;N
"Your invoice was marked as paid";"Your invoice was marked as paid";S;;N;N
"I'm sending you proforma invoice for ";"I'm sending you proforma invoice for ";S;;N;N
"Available fields for account";"Available fields for account";S;merchant;N;N
"Choose which fields you want to use to store data for your network accounts. Some fields are mandatory, and you have up to 25 optional fields for which you can decide what information they will keep, if they will be optional, mandatory, or not displayed at all. These fields will be displayed in network account editation.";"Choose which fields you want to use to store data for your network accounts. Some fields are mandatory, and you have up to 25 optional fields for which you can decide what information they will keep, if they will be optional, mandatory, or not displayed at all. These fields will be displayed in network account editation.";S;merchant;N;N
"The gray fields are fixed, and they are always present. You cannot configure them.<br/>You can use up to 25 custom fields to get the information from your network accounts. Just click on the name, type or status to change the field attributes.";"The gray fields are fixed, and they are always present. You cannot configure them.<br/>You can use up to 25 custom fields to get the information from your network accounts. Just click on the name, type or status to change the field attributes.";S;merchant;N;N
"Agreement";"Agreement";B;;N;N
"Suspended";"Suspended";C;affiliate;N;N
"User name";"User name";C;affiliate;N;N
"Accounts Fields";"Accounts Fields";C;affiliate;N;N
"NetworkAccountsFieldsDescription";"NetworkAccountsFieldsDescription";C;affiliate;N;N
"Proforma invoice";"Proforma invoice";S;;N;N
"You have to select account";"You have to select account";S;affiliate;N;N
"Example merchant note";"Example merchant note";S;affiliate;N;N
"Regional settings saved";"Regional settings saved";S;;N;N
"Invoice format";"Invoice format";B;;N;N
"HTML format of the invoice. You can use Smarty syntax in this template and the constants from the list below.";"HTML format of the invoice. You can use Smarty syntax in this template and the constants from the list below.";S;merchant;N;N
"Invoice preview";"Invoice preview";S;merchant;N;N
"By clicking Preview you can see how the invoice will look like for the specified account.";"By clicking Preview you can see how the invoice will look like for the specified account.";S;merchant;N;N
"Proforma invoice format";"Proforma invoice format";B;;N;N
"HTML format of the proforma invoice. You can use Smarty syntax in this template and the constants from the list below.";"HTML format of the proforma invoice. You can use Smarty syntax in this template and the constants from the list below.";S;merchant;N;N
"Proforma invoice preview";"Proforma invoice preview";S;merchant;N;N
"By clicking Preview you can see how the proforma invoice will look like for the specified account.";"By clicking Preview you can see how the proforma invoice will look like for the specified account.";S;merchant;N;N
"Date & Time format";"Date & Time format";S;;N;N
"Number format";"Number format";S;;N;N
"Language details";"Language details";S;;N;N
"Regional settings";"Regional settings";B;;N;N
"Network invoice format";"Network invoice format";C;affiliate;N;N
"NetworkInvoiceFormatDescription";"NetworkInvoiceFormatDescription";C;affiliate;N;N
"Are you sure you want to delete selected recurring commission(s)?
This action cannot be taken back!";"Are you sure you want to delete selected recurring commission(s)?
This action cannot be taken back!";C;;N;N
"Are you sure you want to delete selected banner(s)?
Deleting banner will delete all it's statistics, like impressions and CTR.
Don't worry, clicks and sales made through this banner will be NOT deleted.";"Are you sure you want to delete selected banner(s)?
Deleting banner will delete all it's statistics, like impressions and CTR.
Don't worry, clicks and sales made through this banner will be NOT deleted.";C;merchant;N;N
