source;translation;type;module;status;customer
"Active view changed";"Aktiv visning endret";S;;T;N
"Error while changing active view";"Feil under endring av aktiv visning";S;;T;N
"View does not exist";"Visning finnes ikke";S;;T;N
"Default view can not be modified";"Standard visning kan ikke endres";S;;T;N
"Error while saving view ";"Feil under lagring av visning";S;;T;N
"Default view can not be deleted";"Standard visning kan ikke slettes";S;;T;N
"Error while deltting view";"Feil under sletting av visning";S;;T;N
"View deleted";"Visning slettet";S;;T;N
"View %s saved";"Visning %s lagret";S;;T;N
"Recommended";"Anbefalt";S;;T;N
"Current";"Nåværende";S;;T;N
"Choose Language";"Velg språk";S;;T;N
"Note: If you need multilanguage support, you can add additional languages once application will be installed.";"Merk: Hvis du trenger støtte for flere språk, kan du legge til språk.";S;;T;N
"Advanced Functionality";"Avansert funksjonalitet";B;affiliate;T;N
"Selected theme";"Valgt theme";S;;T;N
"Other themes";"Andre themes";S;;T;N
"No data or nothing matches your search";"Ingen data passer ditt søk";S;;T;N
"Real list should look like this:";"Ekte liste bør se ut som dette:";S;;T;N
"Affiliate Link Protector/Cloaker";"Affiliate Link Beskytter/Cloaker";B;affiliate;T;N
"AffLinkProtectorInnerDescription";"Du kan beskytte dine affiliatelinker ved å bruke Linkbeskytter / Cloaker

For eksempel, i stedet for en standard affiliatelink: http://www.merchantsite.com/?a_aid=12345 

kan du bruke: http://www.yourdomain.com/myredir.html";S;affiliate;T;N
"Generate Cloaked File";"Generer Cloaked Fil";S;affiliate;T;N
"URL to protect / cloak";"URL å beskytte / cloak";S;affiliate;T;N
"Redirection type";"Redirigeringstype";S;affiliate;T;N
"AffLinkProtectorHowToUse";"For å bruke det, bare følg disse trinnene:<br/>
1. Tast inn URL du vil beskytte<br/>
2. Velg type redirigering<br/>
3. Trykk generer<br/><br/>
Når den er opprettet, vil du få opp dialog om å laste ned fra en webside. Lagre denne til din datamaskin.
Når den er lagret, last den opp til din webside.
Istedet for å bruke din normale kode, kan du referere til din opplastede affiliate webside, og ingen kan fjerne din affiliate ID";S;affiliate;T;N
"Target: ";"Mål: ";S;affiliate;T;N
"Custom";"Egendefinert";S;;T;N
"You can contact us directly using this contact form";"Du kan kontakte oss ved å bruke dette skjemaet";S;affiliate;T;N
"Direct Linking";"Direkte Linking";S;affiliate;T;N
"DirectLinkingDescription";"Direkte linking er en egenskap som tillater deg å linke til målsiden uten noen ekstra parametre i URL adressen. Du kan sette opp dette her.";S;affiliate;T;N
"Pattern";"Mønster";S;affiliate;T;N
"Real url";"Ekte url";S;affiliate;T;N
"Copy and paste the code below to display login form on your web page";"Kopier og lim inn koden nedenfor for å vise innloggingsskjema på din egen webside";S;;T;N
"Form preview";"Skjema forhåndsvisning";S;;T;N
"Copy and paste the code below to display join form on your web page";"Kopier og lim inn koden nedenfor for å vise påmeldingsskjema på din webside";S;affiliate;T;N
"Email notifications";"Epostvarsling";B;affiliate;T;N
"Set up which email notifications you want to receive";"Sett opp hvilke epostvarslinger du ønsker motta";S;affiliate;T;N
"FinancialOverview";"Økonomisk oversikt";S;affiliate;T;N
"FinancialOverviewDescription";"Økonomisk Oversikt Beskrivelse";S;affiliate;T;N
"You have";"Du har";B;;T;N
"approved unpaid commissions";"godkjente ubetalte provisjoner";S;affiliate;T;N
"and";"og";S;affiliate;T;N
"commissions waiting for approval by merchant";"provisjon venter på godkjennelse av admin";S;affiliate;T;N
"Remember me";"Husk meg";S;affiliate;T;N
"History of payouts to me";"Historikk over utbetalinger til meg";S;affiliate;T;N
"Your total balance: ";"Din totale balanse: ";S;affiliate;T;N
"Pending commissions: ";"Ventende provisjoner: ";S;affiliate;T;N
"Payout method and data";"Utbetalingsmetode og data";S;;T;N
"Payout balances";"Utbetalingsbalanser";S;;T;N
"Personal Info";"Personlig informasjon";S;;T;N
"Counts";"Tellinger";S;;T;N
"Impressions";"Visninger";B;;T;N
"Sales";"Salg";B;;T;N
"SubSignupOverview";"Meld på nye affiliater";S;affiliate;T;N
"SubSignupOverviewDescription";"Referer andre affiliater direkte til vårt påmeldingsskjema ved å bruke linken nedenfor";S;affiliate;T;N
"SubSignupDownloadForms";"Last ned påmeldings eller innloggingsskjema";S;affiliate;T;N
"SubSignupDownloadFormsDescription";"Her kan du laste ned kildekode til påmeldings/ innloggingsskjema, som du kan plassere på din egen webside.
Du kan plassere koden til påmeldingsskjemaet for å rekruttere nye subaffiliater. Du kan også plassere innloggingsskjemaet på dine websider, slik at dine subaffiliater kan logge inn i affiliate kontrollpanelet via din webside.";S;affiliate;T;N
"SubSignupStats";"";S;affiliate;T;N
"Number of your direct subaffiliates:";"Antall direkte subaffiliater under deg:";S;affiliate;T;N
"Today";"Idag";B;;T;N
"This week";"Denne uken";B;;T;N
"This month";"Denne måneden";B;;T;N
"This year";"Dette året";B;;T;N
"All time";"For alt";B;;T;N
"Data:";"Data:";S;;N;N
"Chart:";"Diagram:";S;;T;N
"Group by:";"Grupper av:";S;;T;N
"Commissions date";"Dato for provisjon";S;affiliate;T;N
"Link (SubId) Tracking";"Sporing for link (SubID)";B;affiliate;T;N
"Details";"Detaljer";B;;T;N
"Invoicing options";"Valg for faktura";S;;T;N
"Affiliate status";"Status for affiliate";S;merchant;T;N
"Custom filter";"Egendefinert filter";S;merchant;T;N
"Affiliate statistics (all time)";"Affiliate statistikk (fra starten)";B;merchant;T;N
"Quick links";"Snarveis Linker";S;merchant;T;N
"Affiliate statistics this month";"Affiliate statistikk denne måned";B;merchant;T;N
"There were no payouts for this affiliate so far";"Det har ikke vært utbetalinger for denne affiliaten hittil";S;merchant;T;N
"Once a payment for this affiliate is issued. It will appear here";"Straks en utbetaling for denne affiliaten er utført, vil den være synlig her";S;merchant;T;N
"Optional fields";"Valgfrie felt";S;merchant;T;N
"You can set the notifications for new user - before he edits them.";"Du kan sette varslingene for ny bruker - før bruker endrer dem.";B;merchant;T;N
"Breadcrumbs";"Brødsmuler";B;affiliate;T;N
"Affiliate menu";"Affiliate meny";S;merchant;T;N
"Header";"Header";S;merchant;T;N
"Icon";"Ikon";B;merchant;T;N
"Please select content from menu";"Vennligst velg innhold fra menyen";S;merchant;T;N
"Signup form";"Påmeldingsskjema";C;;T;N
"After affiliate signs up, email with password is sent to him an also to merchant.";"Etter affiliate påmelding, epost med passord er sendt til både affiliate og merchant.";S;merchant;T;N
"Affiliate sign up email";"Affiliate påmeldings epost";S;merchant;T;N
"Merchant new affiliate sign up notification email";"Merchant epostvarsling ved ny affiliate påmelding";S;merchant;T;N
"Affiliate signup screen preview";"Affiliate påmelding - forhåndsvisning skjerm";S;merchant;T;N
"Total (unpaid) commission generated";"Total (ubetalt) provisjon generert";S;merchant;T;N
"Affiliate panel theme";"Theme til affiliate kontrollpanel";B;merchant;T;N
"Test link";"Testlink";S;merchant;T;N
"General affiliate link";"Generell affiliate link";B;;T;N
"Banner statistics";"Bannerstatistikk";B;merchant;T;N
"Banner statistics this month";"Bannerstatistikk denne måned";B;merchant;T;N
"Banner Destination";"Bannerdestinasjon";S;merchant;T;N
"width";"Bredde";B;merchant;T;N
"height";"Høyde";B;merchant;T;N
"Preview";"Forhåndsvisning";B;;T;N
"Text Link Preview";"Forhåndsvis tekstlink";S;merchant;T;N
"Commission statistics (all time)";"Provisjonsstatistikk (for alt)";B;merchant;T;N
"Commission statistics for this month";"Provisjonsstatistikk for denne måneden";B;merchant;T;N
"Campaign capping description";"Kampanje capping beskrivelse";S;merchant;T;N
"Campaign Type";"Kampanjetype";B;merchant;T;N
"Campaign Validity";"Kampanje gyldighet";S;merchant;T;N
"Allowed countries";"Tillatte land";S;merchant;T;N
"Choose countries for this campaign";"Velg land for denne kampanjen";S;merchant;T;N
"Country capping behavior";"Land ""capping"" oppførsel";S;merchant;T;N
"Campaign status";"Kampanjestatus";B;;T;N
"Cookies";"Cookies";B;merchant;N;N
"Product ID matching";"Produkt ID matching";S;merchant;T;N
"Campaign is ";"Kampanje er";S;merchant;T;N
"Commission types you want to support";"Provisjonstyper du vil støtte";S;merchant;T;N
"Specify which types of commissions you want to support. You'll configure the commission amounts in the next step.";"Spesifiser hvilke typer provisjon du ønsker å støtte. Du vil konfigurere provisjonsbeløpene i neste steg.";S;merchant;T;N
"Your campaign was succesfuly defined";"Din kampanje ble definert vellykket";S;merchant;T;N
"If you don't save the campaign, all the data you entered in this wizard will be lost";"Hvis du ikke lagrer kampanjen, vil alle inntastede data gå tapt.";S;merchant;T;N
"Campaign wizard will help you create new campaign";"Kampanje Wizard vil hjelpe deg å opprette en ny kampanje";S;merchant;T;N
"Tracking clicks (referrals)";"Spore klikk (referrals)";S;merchant;T;N
"What is it";"Hva er dette";S;merchant;T;N
"Where to put it";"Hvor skal det legges";S;merchant;T;N
"Copy & paste this JavaScript code to your page";"Kopier & lim inn denne JavaScript koden på din webside";S;merchant;T;N
"Type:";"Type:";S;merchant;N;N
"Commission:";"Provisjon:";S;merchant;T;N
"2nd tier commission:";"2. tier provisjon:";S;merchant;T;N
"3rd tier commission:";"3. tier provisjon:";S;merchant;T;N
"4th tier commission:";"4. tier provisjon:";S;merchant;T;N
"5th tier commission:";"5. tier provisjon:";S;merchant;T;N
"Default currency";"Standard valuta";S;merchant;T;N
"Date format";"Datoformat";B;;T;N
"Language";"Språk";B;;T;N
"Cookies privacy policy";"Cookies personvern";S;merchant;T;N
"Tracking related settings";"Sporingsrelaterte innstillinger";S;merchant;T;N
"URL status";"URL status";S;merchant;N;N
"Email notifications for merchant";"Varsling til email for merchant";S;merchant;T;N
"Email notifications for affiliate";"Varsling til email for affiliate";S;merchant;T;N
"Build export";"Bygg eksport";S;merchant;T;N
"Recognize multiple repeating clicks that come from the same IP address within";"Gjenkjenn flere gjentatte klikk som kommer fra samme IP adresse innenfor";S;merchant;T;N
"seconds.";"sekunder.";S;merchant;T;N
"What to do with these clicks";"Hva skal gjøres med disse klikkene";S;merchant;T;N
"Recognize  duplicate orders comming from same IP address within";"Gjenkjenn duplikate ordre som kommer fra samme IP adresse innenfor";S;merchant;T;N
"What to do with these orders";"Hva skal gjøres med disse ordrene";S;merchant;T;N
"Recognize duplicate orders comming with the same order ID within";"Gjenkjenn duplikate ordre som kommer fra samme ordre ID innenfor";S;merchant;T;N
"hours from initial sale.";"timer fra første salg.";S;merchant;T;N
"Apply also to empty OrderIDs.";"Utfør også på tomme Ordre ID.";S;merchant;T;N
"SEO Links settings";"Innstilling SEO linker";S;merchant;T;N
".htaccess code";".htaccess kode";B;;T;N
"Import source";"Importer kilde";S;merchant;T;N
"Log level";"Loggnivå";S;merchant;T;N
"Debug";"Debug";B;;N;N
"Special debug settings";"Spesielle innstillinger for debug";S;merchant;T;N
"Types of actions to log";"Type handlinger å logge";S;merchant;T;N
"ParameterNamesDescription";"Konfigurer navn på URL parametere som vises i affiliatelinker";B;merchant;T;N
"Payout statistics (all time)";"Utbetalingsstatistikk (all time)";B;merchant;T;N
"Payout statistics this month";"Utbetalingsstatistikk denne måned";B;merchant;T;N
"Minimum payout balances";"Minimum utbetalingsbalanser";B;merchant;T;N
"Invoicing settings";"Fakturainnstillinger";S;merchant;T;N
"Payout invoice";"Utbetalingsfaktura";B;merchant;T;N
"Default payout method for affiliates";"Standard utbetalingsmetode for affiliater";S;merchant;T;N
"Default payout method";"Standard utbetalingsmetode";S;merchant;T;N
"Payout option details";"Detaljer utbetalingsvalg";S;merchant;T;N
"Notes about this payment";"Merknader om denne utbetalingen";S;merchant;T;N
"Affiliate note (visible to affiliate)";"Merknad på Affiliate (synlig for affiliate)";S;merchant;T;N
"Payout information email";"Epost for utbetalingsinformasjon";S;merchant;T;N
"Send email to affiliate(s) about this payment";"Send epost til affiliater om denne utbetalingen";B;merchant;T;N
"Show affiliates";"Vis affiliater";S;merchant;T;N
"Street";"Adresse";B;merchant;T;N
"City";"Poststed";B;;T;N
"Country";"Land";B;;T;N
"Affiliate payment note";"Affiliate utbetalingsmerknad";B;merchant;T;N
"Send email to affiliate about this payment";"Send epost til affiliate om denne utbetalingen";S;merchant;T;N
"Email template";"Epost template";B;merchant;T;N
"Tasks waiting for your approval:";"Oppgaver venter på godkjennelse:";S;merchant;T;N
"DirectLink URLs";"DirekteLink URLs";B;;T;N
"of total sales value";"av total salgsverdi";S;merchant;T;N
"Unsent emails";"Ikke sendte epost";S;merchant;T;N
"Recipients";"Mottakere";B;;T;N
"URLs";"URLs";S;merchant;N;N
"Tracking";"Sporing";B;;T;N
"Affiliate linking method";"Affiliate linkemetode";S;merchant;T;N
"Will be done later";"Vil bli gjort senere";S;merchant;T;N
"Transaction statistics";"Transaksjonsstatistikk";B;merchant;T;N
"Transaction statistics this month";"Transaksjonsstatistikk denne måned";B;merchant;T;N
"Mandatory fields";"Påkrevde felt";S;merchant;T;N
"Visible only to merchant";"Kun synlig for merchant";S;merchant;T;N
"Visible also to affiliate";"Også synlig for affiliate";S;merchant;T;N
"GeneralTrackingInformation";"Generell sporingsinformasjon";S;merchant;T;N
"FirstClickTitle";"Første klikk";S;merchant;T;N
"LastClickTitle";"Siste klikk";S;merchant;T;N
"If you don't see some of your orders here, it is possible that they are not tracked properly. Try to solve it with";"Hvis du ikke ser noen av dine ordre her, kan det hende de ikke er sporet ordentlig. Prøv å løse det ved";B;merchant;T;N
"To pay the commissions click on";"For å utbetale provisjoner klikk på";B;merchant;T;N
"Troubleshooting";"Problemløsning";B;merchant;T;N
"1. Check if you have your tracking codes on place";"1. Sjekk om du har dine sporingskoder på plass";S;merchant;T;N
"Tracking codes seem to be in place and correct, yet the clicks or sales are still not tracked";"Sporingskoder synes å være på plass og korrekte, fortsatt blir ikke klikk eller salg sporet";S;merchant;T;N
"2. Turn on debugging";"2. Slå på debugging";S;merchant;T;N
"3. Make test click or sale";"3. Utfør testklikk eller salg";S;merchant;T;N
"3. Check Event log for the logged actions";"3. Sjekk hendelseslogg for de loggede handlinger";S;merchant;T;N
"VAT settings";"MVA innstilling";S;merchant;T;N
"Payout invoice - VAT version";"Utbetalingsfaktura - MVA versjon";B;merchant;T;N
"Additional info";"Tilleggsinfo";B;;T;N
"Here you can add any UWA compatible gadget from google or netvibes or RSS feed not listed in our library. To add gadget, define name and input URL to gadget definition file.";"Her kan du legge til UWA kompatible gadget fra google, netvibes eller RSS feed som ikke er listet i vårt bibliotek. For å legge til gadget, definer navn og tast inn URL til gadget definisjonsfil.";S;;T;N
"Edit available values";"Rediger tilgjengelige verdier";B;;T;N
"Values are newline separated";"Verdier er separt ved ny linje";S;;T;N
"Banner or link not selected, please select first.";"Banner eller link er ikke valgt, velg først.";S;merchant;T;N
"First data line";"Første datalinje";S;;T;N
"Second data line";"Andre datalinje";S;;T;N
"from";"fra";B;;T;N
"to";"til";B;;T;N
"Filter Info";"Filterinformasjon";S;;T;N
"Search:";"Søk:";S;;T;N
"Netvibes";"Netvibes";S;;N;N
"Google";"Google";S;;N;N
"No data loaded";"Ingen data lastet";S;;T;N
"Select";"Velg";S;;T;N
"Upload image";"Last opp bilde";S;;T;N
"File on the Internet (enter image URL)";"Fil på internett (tast inn image URL)";S;;T;N
"Invalid License.";"Ugyldig lisens.";S;;T;N
"Congratulations";"Konfigurasjoner";S;;T;N
"Your mail account is configured correctly and your installation is capable to send mails.";"Din epostkonto er konfigurert korrekt, og din installasjon er istand til å sende epost.";S;;T;N
"Mail template not selected, please select template first.";"Epost template er ikke valgt, velg en template først.";S;;T;N
"There are currently no gadgets in this section.";"Det er for øyeblikket ingen gadgets i denne seksjonen.";S;;T;N
"No gadget found in this category or nothing matches your search query";"Ingen gadget funnet i denne kategorien, eller søket ditt fant ingen treff";S;;T;N
"Please review your search query and try to search gadgets again";"Sjekk ditt søkeutrykk og søk etter gadgets på nytt";S;;T;N
"Roles";"Roller";B;;T;N
"Report for";"Rapport for";S;;T;N
"If you lost your password, just enter your username (email) and we will send you email with instructions how to reset your current password.";"Har du glemt passordet, tast inn brukernavnet (epostadresse) og du får tilsendt en epost med instruksjoner om hvordan du kan resette passordet.";S;;T;N
"Search in";"Søk i";S;;T;N
"for";"for";S;;N;N
"Set New Password";"Sett nytt passord";B;;T;N
"Filter";"Filter";S;;N;N
"You can use following variables in template:";"Du kan bruke følgende variabler i template:";S;;T;N
"Bold fields are mandatory and have to be included in teh template";"Uthevede felt er påkrevd og må inkluderes i template";S;;T;N
"Trash";"Søppelbøtte";S;;T;N
"Select wallpaper";"Velg Wallpaper";B;;T;N
"Wallpaper settings";"Wallpaper innstillinger";S;;T;N
"Add new wallpaper";"Legg til ny wallpaper";S;;T;N
"Accept License";"Aksepter lisens";C;;T;N
"Retype Password";"Gjenta passord";C;;T;N
"Passwords doesn't match";"Passord stemmer ikke";C;;T;N
"Database Hostname";"Database Hostname";B;;N;N
"Database Name";"Databasenavn";B;;T;N
"Next";"Neste";C;;T;N
"Installer Welcome";"Velkommen til installer";C;;T;N
"Installer";"Installer";B;;N;N
"Post Affiliate Pro";"Post Affiliate Pro";B;;N;N
"Save";"Lagre";C;;T;N
